"Name","Rating","Review","Date"
"Jodie","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-2.svg","The sweater I purchased as a Christmas gift for my husband tore apart at the seams during the first wear. You charged me $50.00 shipping to send it to your warehouse for repairs!!! I also purchased a vest and needed to exchange it for a different size and I had to return it and repurchase another one, this also cost me extra shipping. I will not be purchasing anything else from Canada Goose. Terrible costumer service, especially for the price paid!!!","December 28, 2023"
"Dwight","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Coat is great, warm enough to wear by itself. Not too bulky, can layer it with another piece, ie sweater or hoodie. Would recommend going a size down as it does run big.","December 26, 2023"
"Joseph","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","I’m very satisfied with customer service as well as the online chat. I recently did a trade-in online and went better than expected. Don’t remember the date and time of this transaction.","March 22, 2024"
"Customer","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Fast delivery, well packed, top quality product.","December 20, 2023"
"MS Karen Smith","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Great coat grandson love it, great customer experience 👍","December 19, 2023"
"Alisa","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Excellent website. Fast turn around from order to shipping. Friendly and courteous. You stand  behind your fantastic well made high quality products and have a great delivery service. Thank you Canada Goose.","February 16, 2024"
"Max","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Very good service and experience with the product and the brand canada goose","March 15, 2024"
"TISHA WILLIAMS","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Can’t at are made of good quality material. Very warm and stylish. Never go wrong with purchasing a Canada Goose. Will recommend","March 22, 2024"
"Debbie","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","After much deliberation, I finally succumbed to the allure of the Canada Goose jacket, and I can confidently say, it’s been a game-changer. As someone battling Raynaud’s and cold-induced urticaria, finding the perfect balance of style, warmth, and protection seemed like an insurmountable task. However, the moment I slipped into this jacket, I was smitten.First and foremost, the fit is impeccable. Too often, winter coats sacrifice style for functionality, but not this one. It hugs my body in all the right places, accentuating my figure while still allowing room for layering underneath. The tailored silhouette not only adds a touch of elegance but also prevents cold air from sneaking in, providing a barrier against the elements.Speaking of which, the warmth this jacket provides is unparalleled. Even in the harshest of winter conditions, I remain cozy and comfortable, thanks to its premium insulation and innovative design. Whether I’m braving blustery winds or trekking through snow-covered streets, I can trust that this jacket will keep me toasty warm, allowing me to enjoy winter activities without the fear of Raynaud’s flare-ups or urticaria outbreaks.But perhaps what truly sets this jacket apart is its attention to detail when it comes to protection. From the adjustable hood with a luxurious fur trim to the durable, water-resistant outer shell, every element has been meticulously crafted to shield me from whatever Mother Nature throws my way. Even the pockets are strategically placed and lined with fleece, offering both functionality and comfort.In conclusion, the Canada Goose jacket has exceeded all my expectations and then some. It’s not just a coat; it’s a winter essential that has transformed my cold-weather experience. So if you’re on the fence about investing in one, take the leap—you won’t regret it. Embrace winter bliss with the trifecta of style, warmth, and protection that this remarkable jacket provides.","February 05, 2024"
"Karima","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Is good expérience","February 07, 2024"
"Mi","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Light and warm","March 21, 2024"
"itai","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","","January 01, 2024"
"Valerie","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Thanks for the great service, quality items and speedy shipping!","December 20, 2023"
"Yvonne O'mara","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Great customer service and easy return process","February 22, 2024"
"theresa","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","it’s been a horrible experience  I had a little pull strap fall off and you want me to mail it to you .. it’s not needed you can see it’s  ripped.  Also I needed to fill out two forms and thought they were mailing it but nit until today did it start al over","March 20, 2024"
"Pamela","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","The representative I spoke with when I placed my order was very pleasant and helpful","February 21, 2024"
"Charliston Santos","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Perfect fit, high end gear.","January 10, 2024"
"Ryan","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","I got a great price on my trade in.  Got my new jacket quick and I love it.","November 24, 2023"
"Tiffany","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Incredible quality and amazing jacket ⭐️⭐️⭐️⭐️⭐️","December 15, 2023"
"stephanie","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-2.svg","I didn’t know the jacket I ordered wasn’t warm enough. I had no idea   Very disappointed especially with the price point","March 21, 2024"
"Vivi","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","This coat was a serious splurge.  It’s so cozy and I love it!!","January 01, 2024"
"Todd","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","The coat is well made and very comfortable.  The only issue I had was it was not available in Canada.","December 11, 2023"
"Su","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","very nice！look good on me！","April 04, 2023"
"Mike","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Terrific. 100%","March 21, 2024"
"Demi Le Marquand","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","","February 13, 2024"
"Brett","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Quality products as always, I’ve got multiple items jackets hoodies jumpers and t shirts and they are always perfect. Thanks Canada Goose 5🌟","December 20, 2023"
"Isabel","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-3.svg","I love all the product that I bought especially the  jacket and their accessories and bags . I’m so proud to own some of their product . It worth every dollars u spent. I won’t buy any other jacket than Canada Goose it’s so warm and cozy in this coldest place","March 21, 2024"
